Movie ID,Movie Title,Release Year,Runtime,Budget,Box Office,Chapter ID,Chapter Name,Movie Chapter,Dialogue ID,Place ID,Character ID,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place Name,Place Category,Budget_Numeric,BoxOffice_Numeric,BoxOffice_to_Budget,Release Year Extracted,Profit_Margin
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4613,36,47,"I--Well, Madam Pomfrey asked me to tell you that Hermione and Ron are out of the hospital wing.",Nearly Headless Nick,Ghost,Human,Gryffindor,,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4614,36,1,Oh. Thanks.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4615,36,1,"Nick, I was wondering about something?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4616,36,47,I've been expecting this...,Nearly Headless Nick,Ghost,Human,Gryffindor,,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4617,36,1,Expecting what?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4618,36,47,A lot of people come to me when they've lost loved ones.,Nearly Headless Nick,Ghost,Human,Gryffindor,,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4619,36,1,I expect so...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4620,36,47,"He's not coming back, Harry.",Nearly Headless Nick,Ghost,Human,Gryffindor,,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4621,36,1,Why?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4622,36,47,I'm sorry I couldn't be of more,Nearly Headless Nick,Ghost,Human,Gryffindor,,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4623,36,3,Harry!,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4624,36,1,How are you?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4625,36,2,"Good as new, mate.",Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4626,36,1,Better.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4627,36,3,"Come on, let's go in to the feast.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4628,36,1,I've got something to tell you. Something important.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4629,36,1,But not right now. I'm not ready.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4630,36,3,"Take your time, Harry. We'll be here when you are.",Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4631,36,25,"Hello, Harry.",Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4632,36,25,It's the last night and I need to pack.,Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4633,36,25,"Oh, people take my things and hide them.",Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4634,36,25,"I don't think they like me much. Some of them call me ""Loony"" Lovegood.",Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4635,36,1,Do you need any help looking?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4636,36,25,Oh no. It all turns up in the end.,Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4637,36,25,Sirius Black. Hermione said he was your Godfather.,Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4638,36,1,Yeah.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4639,36,25,My mother. I was nine.,Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4640,36,1,I'm sorry.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4641,36,25,It's okay. It's not like I'll never see her again.,Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4642,36,1,Isn't it?,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4643,36,25,Don't tell me you didn't hear them. The voices beyond the Veil?,Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4644,36,25,"They were just out of sight, that's all.",Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,156,The Lost Prophecy,26,4645,36,25,"Of course. Anyway, my mum always said the things we lose have a way of coming back to us in the end. If not always in the way we expect. Think I'll just go have some pudding.",Luna Lovegood,Human,Female,Ravenclaw,Hare,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,157,A Way of Coming Back,27,4646,36,1,I've been thinking about something Dumbledore said to me.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,157,A Way of Coming Back,27,4647,36,3,What's that ?,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,157,A Way of Coming Back,27,4648,36,1,That even though we've got a fight ahead of us we've got one thing that Voldemort doesn't have.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,157,A Way of Coming Back,27,4649,36,2,Yeah ?,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
5,Harry Potter and the Order of the Phoenix,,138,150000000.0,942000000.0,157,A Way of Coming Back,27,4650,36,1,Something worth fighting for,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Great Hall,Hogwarts,150000000.0,942000000.0,6.28,,528.0
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4651,16,22,Narcissa!,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4652,16,22,Cissy! You mustn't do this.  He can't be trusted.,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4653,16,63,The Dark Lord trusts him.,Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4654,16,22,The Dark Lord is mistaken.,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4655,16,22,Or so I believe.,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4656,16,63,"Well, who can one trust these days?",Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4657,16,22,He lives in this Muggle dunghill?,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4658,16,6,"Run along, Wormtail.",Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4659,16,63,"I've nowhere else to turn, Severus.",Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4660,16,22,You must be joking.,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4661,16,63,I know I ought not to be here. The Dark Lord himself has forbidden me to speak of this --,Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4662,16,6,"If the Dark Lord has forbidden it, you ought not to speak.",Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4663,16,6,"Put it down, Bella.  We mustn't touch what isn't ours. As it so happens I'm aware of your situation, Narcissa.",Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4664,16,22,You? The Dark Lord told you?,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4665,16,6,"Your sister doubts me, Narcissa. Understandable.",Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4666,16,6,Over the years I have played my part well.  So well I've deceived one of the greatest wizards of all time.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4667,16,6,Dumbledore is a great wizard. Only a fool would question it.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4668,16,63,"I... I don't doubt you, Severus.",Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4669,16,22,"You should feel honored, Cissy. As should Draco --",Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4670,16,63,He's just a boy!,Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4671,16,6,I can't change the Dark Lord's mind.  But it might be possible for me to help Draco.  To provide some... protection.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4672,16,63,"Do you mean it, Severus?",Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4673,16,6,I can try.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4674,16,63,"Oh, Severus, please, if you would... I would be forever in your debt.",Narcissa Malfoy,Human,Female,Slytherin,,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4675,16,22,Swear to it.,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4676,16,22,Make the Unbreakable Vow. You see.  It's just empty words. Oh he'll try.  He'll give it his best effort.  But when it matters most he'll slither back into his hole.  Bloody coward...,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4677,16,6,Take out your wand.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4678,16,22,"Will you, Severus Snape, watch over Draco Malfoy as he attempts to fulfill the Dark Lord's wishes.",Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4679,16,6,I will.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4680,16,22,"And will you, to the best of your ability, protect him from harm?",Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4681,16,6,I will.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4682,16,22,"And should it prove necessary, if it seems Draco will fail... will you yourself carry out the deed that the Dark Lord has ordered Draco to perform?",Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,158,Snape's Visitors,1,4683,16,6,I will.,Severus Snape,Human,Male,Slytherin,Doe,,,Spinner's End,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4684,11,143,Harry Potter.  Who's Harry Potter?,Wizard,,,,,,,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4685,11,1,Oh.  Um.  No one.  Bit of a tosser.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4686,11,143,"Funny that paper of yours.  Couple nights ago, I could swear I saw one of the pictures move.",Wizard,,,,,,,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4687,11,1,Really.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4688,11,143,Thought I'd gone round the twist.,Wizard,,,,,,,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4689,11,1,Hey.  I was wondering...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,159,Who's Harry Potter?,2,4690,11,143,Eleven.  That's when I get off.,Wizard,,,,,,,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4691,11,4,I once knew a Muggle girl from Liverpool with hair like spun silk.  No light could resist it...,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4692,11,1,I like riding round on the trains. It takes my mind off... things.,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4693,11,4,"Rather unpleasant to behold, isn't it?  The tale is thrilling if I do say so myself, but I'm afraid now is not the time to tell it.  Take my arm.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Little Whinging,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4694,18,1,"I just Apparated, didn't I?",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4695,18,4,Indeed.  And quite successfully I might add.  Most people vomit their first time.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4696,18,1,Can't imagine why...,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4697,18,4,"Welcome to the charming village of Budleigh Babberton, Harry.  I assume right about now you're wondering why I've brought you here, am I right?",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4698,18,1,"After all these years, I just sort of roll with it, sir.",Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4699,18,4,"Wand out, Harry.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4700,18,4,Lumos...,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4701,18,4,Horace!,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4702,18,8,Merlin's Beard!,Horace Slughorn,Human,Male,Slytherin,,Cedar,Dragon Heartstring,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4703,18,8,"There's no need to disfigure me, Albus!",Horace Slughorn,Human,Male,Slytherin,,Cedar,Dragon Heartstring,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4704,18,4,"I must say, you make a very convincing armchair, Horace.",Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4705,18,8,It's all in the upholstery. I come by the stuffing naturally. What gave me away?,Horace Slughorn,Human,Male,Slytherin,,Cedar,Dragon Heartstring,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4706,18,4,Dragon's blood.,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
6,Harry Potter and the Half-Blood Prince,,153,250000000.0,943200000.0,160,Horace Slughorn,3,4707,18,8,"Yes, well, I couldn't very well use wizard's blood, could I?  Oho!",Horace Slughorn,Human,Male,Slytherin,,Cedar,Dragon Heartstring,Budleigh Babberton,Dwellings,250000000.0,943200000.0,3.7728,,277.28000000000003
